No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
2238;10,480782;;10,480782;10,480868;8,6E-05;;-6E-05;0,000608;0,000668
2239;10,480868;;10,480868;10,480894;2,6E-05;;0,000608;-0,000634;-0,001242
2240;10,480894;;10,480894;10,481528;0,000634;;-0,000634;0;0,000634
2241;10,481528;;10,481528;10,481528;0;;0;0;0
2242;10,481528;;10,481528;10,481528;0;;0;0;0
2243;10,481528;;10,481528;10,481528;0;;0;0;0
2244;10,481528;;10,481528;10,481528;0;;0;1,4E-05;1,4E-05
2245;10,481528;;10,481528;10,481528;0;;1,4E-05;-1,4E-05;-2,8E-05
2246;10,481528;;10,481528;10,481542;1,4E-05;;-1,4E-05;0;1,4E-05
2247;10,481542;;10,481542;10,481542;0;;0;5,5E-05;5,5E-05
2248;10,481542;;10,481542;10,481542;0;;5,5E-05;1E-06;-5,4E-05
2249;10,481542;;10,481542;10,481597;5,5E-05;;1E-06;0,000594;0,000593
2250;10,481597;;10,481597;10,481653;5,6E-05;;0,000594;-0,00065;-0,001244
2251;10,481653;;10,481653;10,482303;0,00065;;-0,00065;0;0,00065
2252;10,482303;;10,482303;10,482303;0;;0;4,8E-05;4,8E-05
2253;10,482303;;10,482303;10,482303;0;;4,8E-05;0,001428;0,00138
2254;10,482303;;10,482303;10,482351;4,8E-05;;0,001428;-0,001476;-0,002904
2255;10,482351;;10,482351;10,483827;0,001476;;-0,001476;0;0,001476
2256;10,483827;;10,483827;10,483827;0;;0;0;0
2257;10,483827;;10,483827;10,483827;0;;0;0;0
2258;10,483827;;10,483827;10,483827;0;;0;0;0
2259;10,483827;;10,483827;10,483827;0;;0;0,000159;0,000159
2260;10,483827;;10,483827;10,483827;0;;0,000159;-0,000121;-0,00028
2261;10,483827;;10,483827;10,483986;0,000159;;-0,000121;-3,8E-05;8,3E-05
2262;10,483986;;10,483986;10,484024;3,8E-05;;-3,8E-05;3,3E-05;7,1E-05
2263;10,484024;;10,484024;10,484024;0;;3,3E-05;0,000282;0,000249
2264;10,484024;;10,484024;10,484057;3,3E-05;;0,000282;9,5E-05;-0,000187
2265;10,484057;;10,484057;10,484372;0,000315;;9,5E-05;-0,00041;-0,000505
2266;10,484372;;10,484372;10,484782;0,00041;;-0,00041;0;0,00041
2267;10,484782;;10,484782;10,484782;0;;0;0;0
2268;10,484782;;10,484782;10,484782;0;;0;0;0
2269;10,484782;;10,484782;10,484782;0;;0;0;0
2270;10,484782;;10,484782;10,484782;0;;0;0,000343;0,000343
2271;10,484782;;10,484782;10,484782;0;;0,000343;-0,000271;-0,000614
2272;10,484782;;10,484782;10,485125;0,000343;;-0,000271;0,000673;0,000944
2273;10,485125;;10,485125;10,485197;7,2E-05;;0,000673;-0,000745;-0,001418
2274;10,485197;;10,485197;10,485942;0,000745;;-0,000745;0;0,000745
2275;10,485942;;10,485942;10,485942;0;;0;0;0
2276;10,485942;;10,485942;10,485942;0;;0;0,000259;0,000259
2277;10,485942;;10,485942;10,485942;0;;0,000259;0,001341;0,001082
2278;10,485942;;10,485942;10,486201;0,000259;;0,001341;-0,001412;-0,002753
2279;10,486201;;10,486201;10,487801;0,0016;;-0,001412;5,3E-05;0,001465
2280;10,487801;;10,487801;10,487989;0,000188;;5,3E-05;-0,000241;-0,000294
2281;10,487989;;10,487989;10,48823;0,000241;;-0,000241;0;0,000241
2282;10,48823;;10,48823;10,48823;0;;0;0;0
2283;10,48823;;10,48823;10,48823;0;;0;9,9E-05;9,9E-05
2284;10,48823;;10,48823;10,48823;0;;9,9E-05;0,00058;0,000481
2285;10,48823;;10,48823;10,488329;9,9E-05;;0,00058;-0,000679;-0,001259
2286;10,488329;;10,488329;10,489008;0,000679;;-0,000679;0;0,000679
2287;10,489008;;10,489008;10,489008;0;;0;0;0
2288;10,489008;;10,489008;10,489008;0;;0;0;0
2289;10,489008;;10,489008;10,489008;0;;0;0;0
2290;10,489008;;10,489008;10,489008;0;;0;0;0
2291;10,489008;;10,489008;10,489008;0;;0;0;0
2292;10,489008;;10,489008;10,489008;0;;0;0,000209;0,000209
2293;10,489008;;10,489008;10,489008;0;;0,000209;0,000439;0,00023
2294;10,489008;;10,489008;10,489217;0,000209;;0,000439;-0,000648;-0,001087
2295;10,489217;;10,489217;10,489865;0,000648;;-0,000648;0;0,000648
2296;10,489865;;10,489865;10,489865;0;;0;6,9E-05;6,9E-05
2297;10,489865;;10,489865;10,489865;0;;6,9E-05;0,00058;0,000511
2298;10,489865;;10,489865;10,489934;6,9E-05;;0,00058;-0,000649;-0,001229
2299;10,489934;;10,489934;10,490583;0,000649;;-0,000649;7,5E-05;0,000724
2300;10,490583;;10,490583;10,490583;0;;7,5E-05;0,000583;0,000508
2301;10,490583;;10,490583;10,490658;7,5E-05;;0,000583;-0,000658;-0,001241
2302;10,490658;;10,490658;10,491316;0,000658;;-0,000658;0;0,000658
2303;10,491316;;10,491316;10,491316;0;;0;0;0
2304;10,491316;;10,491316;10,491316;0;;0;0;0
2305;10,491316;;10,491316;10,491316;0;;0;0;0
2306;10,491316;;10,491316;10,491316;0;;0;0;0
2307;10,491316;;10,491316;10,491316;0;;0;8,8E-05;8,8E-05
2308;10,491316;;10,491316;10,491316;0;;8,8E-05;0,000559;0,000471
2309;10,491316;;10,491316;10,491404;8,8E-05;;0,000559;-0,000647;-0,001206
2310;10,491404;;10,491404;10,492051;0,000647;;-0,000647;6,6E-05;0,000713
2311;10,492051;;10,492051;10,492051;0;;6,6E-05;0,000623;0,000557
2312;10,492051;;10,492051;10,492117;6,6E-05;;0,000623;-0,000408;-0,001031
2313;10,492117;;10,492117;10,492806;0,000689;;-0,000408;0,000515;0,000923
2314;10,492806;;10,492806;10,493087;0,000281;;0,000515;-0,000796;-0,001311
2315;10,493087;;10,493087;10,493883;0,000796;;-0,000796;0;0,000796
2316;10,493883;;10,493883;10,493883;0;;0;0;0
2317;10,493883;;10,493883;10,493883;0;;0;0;0
2318;10,493883;;10,493883;10,493883;0;;0;0;0
2319;10,493883;;10,493883;10,493883;0;;0;0;0
2320;10,493883;;10,493883;10,493883;0;;0;0;0
2321;10,493883;;10,493883;10,493883;0;;0;0;0
2322;10,493883;;10,493883;10,493883;0;;0;0;0
2323;10,493883;;10,493883;10,493883;0;;0;0,000413;0,000413
2324;10,493883;;10,493883;10,493883;0;;0,000413;0,000391;-2,2E-05
2325;10,493883;;10,493883;10,494296;0,000413;;0,000391;-0,000804;-0,001195
2326;10,494296;;10,494296;10,4951;0,000804;;-0,000804;0;0,000804
2327;10,4951;;10,4951;10,4951;0;;0;0;0
2328;10,4951;;10,4951;10,4951;0;;0;0;0
2329;10,4951;;10,4951;10,4951;0;;0;0;0
2330;10,4951;;10,4951;10,4951;0;;0;0;0
2331;10,4951;;10,4951;10,4951;0;;0;0;0
2332;10,4951;;10,4951;10,4951;0;;0;0;0
2333;10,4951;;10,4951;10,4951;0;;0;0;0
2334;10,4951;;10,4951;10,4951;0;;0;0;0
2335;10,4951;;10,4951;10,4951;0;;0;0,000163;0,000163
2336;10,4951;;10,4951;10,4951;0;;0,000163;0,000521;0,000358
2337;10,4951;;10,4951;10,495263;0,000163;;0,000521;-0,000684;-0,001205
2338;10,495263;;10,495263;10,495947;0,000684;;-0,000684;0;0,000684
2339;10,495947;;10,495947;10,495947;0;;0;0;0
2340;10,495947;;10,495947;10,495947;0;;0;0;0
2341;10,495947;;10,495947;10,495947;0;;0;0;0
2342;10,495947;;10,495947;10,495947;0;;0;0;0
2343;10,495947;;10,495947;10,495947;0;;0;0;0
2344;10,495947;;10,495947;10,495947;0;;0;0;0
2345;10,495947;;10,495947;10,495947;0;;0;0,000141;0,000141
2346;10,495947;;10,495947;10,495947;0;;0,000141;0,000526;0,000385
2347;10,495947;;10,495947;10,496088;0,000141;;0,000526;-0,000667;-0,001193
2348;10,496088;;10,496088;10,496755;0,000667;;-0,000667;6,9E-05;0,000736
2349;10,496755;;10,496755;10,496755;0;;6,9E-05;0,007872;0,007803
2350;10,496755;;10,496755;10,496824;6,9E-05;;0,007872;-0,007068;-0,01494
2351;10,496824;;10,496824;10,504765;0,007941;;-0,007068;-0,00079;0,006278
2352;10,504765;;10,504765;10,505638;0,000873;;-0,00079;-1,7E-05;0,000773
2353;10,505638;;10,505638;10,505721;8,3E-05;;-1,7E-05;1,3E-05;3E-05
2354;10,505721;;10,505721;10,505787;6,6E-05;;1,3E-05;0,00724;0,007227
2355;10,505787;;10,505787;10,505866;7,9E-05;;0,00724;-0,004989;-0,012229
2356;10,505866;;10,505866;10,513185;0,007319;;-0,004989;-0,002255;0,002734
2357;10,513185;;10,513185;10,515515;0,00233;;-0,002255;-4,7E-05;0,002208
2358;10,515515;;10,515515;10,51559;7,5E-05;;-4,7E-05;4E-06;5,1E-05
2359;10,51559;;10,51559;10,515618;2,8E-05;;4E-06;0,000594;0,00059
2360;10,515618;;10,515618;10,51565;3,2E-05;;0,000594;-0,000626;-0,00122
2361;10,51565;;10,51565;10,516276;0,000626;;-0,000626;0;0,000626
2362;10,516276;;10,516276;10,516276;0;;0;0;0
2363;10,516276;;10,516276;10,516276;0;;0;0;0
2364;10,516276;;10,516276;10,516276;0;;0;0;0
2365;10,516276;;10,516276;10,516276;0;;0;6,3E-05;6,3E-05
2366;10,516276;;10,516276;10,516276;0;;6,3E-05;0,00057;0,000507
2367;10,516276;;10,516276;10,516339;6,3E-05;;0,00057;-0,000633;-0,001203
2368;10,516339;;10,516339;10,516972;0,000633;;-0,000633;0;0,000633
2369;10,516972;;10,516972;10,516972;0;;0;0;0
2370;10,516972;;10,516972;10,516972;0;;0;0;0
2371;10,516972;;10,516972;10,516972;0;;0;0;0
2372;10,516972;;10,516972;10,516972;0;;0;4,1E-05;4,1E-05
2373;10,516972;;10,516972;10,516972;0;;4,1E-05;0,000614;0,000573
2374;10,516972;;10,516972;10,517013;4,1E-05;;0,000614;-0,000655;-0,001269
2375;10,517013;;10,517013;10,517668;0,000655;;-0,000655;0;0,000655
2376;10,517668;;10,517668;10,517668;0;;0;0;0
2377;10,517668;;10,517668;10,517668;0;;0;0;0
2378;10,517668;;10,517668;10,517668;0;;0;0;0
2379;10,517668;;10,517668;10,517668;0;;0;0;0
2380;10,517668;;10,517668;10,517668;0;;0;8,5E-05;8,5E-05
2381;10,517668;;10,517668;10,517668;0;;8,5E-05;0,000607;0,000522
2382;10,517668;;10,517668;10,517753;8,5E-05;;0,000607;-0,000692;-0,001299
2383;10,517753;;10,517753;10,518445;0,000692;;-0,000692;0;0,000692
2384;10,518445;;10,518445;10,518445;0;;0;0;0
2385;10,518445;;10,518445;10,518445;0;;0;0;0
2386;10,518445;;10,518445;10,518445;0;;0;0;0
2387;10,518445;;10,518445;10,518445;0;;0;0;0
2388;10,518445;;10,518445;10,518445;0;;0;0,000216;0,000216
2389;10,518445;;10,518445;10,518445;0;;0,000216;0,000521;0,000305
2390;10,518445;;10,518445;10,518661;0,000216;;0,000521;-0,000737;-0,001258
2391;10,518661;;10,518661;10,519398;0,000737;;-0,000737;0;0,000737
2392;10,519398;;10,519398;10,519398;0;;0;0;0
2393;10,519398;;10,519398;10,519398;0;;0;0;0
2394;10,519398;;10,519398;10,519398;0;;0;0;0
2395;10,519398;;10,519398;10,519398;0;;0;0;0
2396;10,519398;;10,519398;10,519398;0;;0;0;0
2397;10,519398;;10,519398;10,519398;0;;0;0,000242;0,000242
2398;10,519398;;10,519398;10,519398;0;;0,000242;0,000415;0,000173
2399;10,519398;;10,519398;10,51964;0,000242;;0,000415;-0,000657;-0,001072
2400;10,51964;;10,51964;10,520297;0,000657;;-0,000657;0;0,000657
2401;10,520297;;10,520297;10,520297;0;;0;0;0
2402;10,520297;;10,520297;10,520297;0;;0;0;0
2403;10,520297;;10,520297;10,520297;0;;0;0;0
2404;10,520297;;10,520297;10,520297;0;;0;0;0
2405;10,520297;;10,520297;10,520297;0;;0;0;0
2406;10,520297;;10,520297;10,520297;0;;0;0,000138;0,000138
2407;10,520297;;10,520297;10,520297;0;;0,000138;0,00052;0,000382
2408;10,520297;;10,520297;10,520435;0,000138;;0,00052;-0,000658;-0,001178
2409;10,520435;;10,520435;10,521093;0,000658;;-0,000658;0;0,000658
2410;10,521093;;10,521093;10,521093;0;;0;0;0
2411;10,521093;;10,521093;10,521093;0;;0;0;0
2412;10,521093;;10,521093;10,521093;0;;0;0;0
2413;10,521093;;10,521093;10,521093;0;;0;8,9E-05;8,9E-05
2414;10,521093;;10,521093;10,521093;0;;8,9E-05;0,000551;0,000462
2415;10,521093;;10,521093;10,521182;8,9E-05;;0,000551;-0,000606;-0,001157
2416;10,521182;;10,521182;10,521822;0,00064;;-0,000606;0,00243;0,003036
2417;10,521822;;10,521822;10,521856;3,4E-05;;0,00243;-0,002413;-0,004843
2418;10,521856;;10,521856;10,52432;0,002464;;-0,002413;0,000619;0,003032
2419;10,52432;;10,52432;10,524371;5,1E-05;;0,000619;-0,00067;-0,001289
2420;10,524371;;10,524371;10,525041;0,00067;;-0,00067;0;0,00067
2421;10,525041;;10,525041;10,525041;0;;0;0;0
2422;10,525041;;10,525041;10,525041;0;;0;0;0
2423;10,525041;;10,525041;10,525041;0;;0;0;0
2424;10,525041;;10,525041;10,525041;0;;0;6,3E-05;6,3E-05
2425;10,525041;;10,525041;10,525041;0;;6,3E-05;0,000587;0,000524
2426;10,525041;;10,525041;10,525104;6,3E-05;;0,000587;-0,00065;-0,001237
2427;10,525104;;10,525104;10,525754;0,00065;;-0,00065;0;0,00065
2428;10,525754;;10,525754;10,525754;0;;0;0;0
2429;10,525754;;10,525754;10,525754;0;;0;0;0
2430;10,525754;;10,525754;10,525754;0;;0;0;0
2431;10,525754;;10,525754;10,525754;0;;0;0;0
2432;10,525754;;10,525754;10,525754;0;;0;8,3E-05;8,3E-05
2433;10,525754;;10,525754;10,525754;0;;8,3E-05;0,000624;0,000541
2434;10,525754;;10,525754;10,525837;8,3E-05;;0,000624;-0,000707;-0,001331
2435;10,525837;;10,525837;10,526544;0,000707;;-0,000707;0;0,000707
2436;10,526544;;10,526544;10,526544;0;;0;0;0
2437;10,526544;;10,526544;10,526544;0;;0;0;0
2438;10,526544;;10,526544;10,526544;0;;0;0;0
2439;10,526544;;10,526544;10,526544;0;;0;0;0
2440;10,526544;;10,526544;10,526544;0;;0;0,000384;0,000384
2441;10,526544;;10,526544;10,526544;0;;0,000384;-0,000366;-0,00075
2442;10,526544;;10,526544;10,526928;0,000384;;-0,000366;0,000159;0,000525
2443;10,526928;;10,526928;10,526946;1,8E-05;;0,000159;0,000422;0,000263
2444;10,526946;;10,526946;10,527123;0,000177;;0,000422;-0,000599;-0,001021
2445;10,527123;;10,527123;10,527722;0,000599;;-0,000599;0;0,000599
2446;10,527722;;10,527722;10,527722;0;;0;0;0
2447;10,527722;;10,527722;10,527722;0;;0;0;0
2448;10,527722;;10,527722;10,527722;0;;0;0;0
2449;10,527722;;10,527722;10,527722;0;;0;0;0
2450;10,527722;;10,527722;10,527722;0;;0;0;0
2451;10,527722;;10,527722;10,527722;0;;0;0;0
2452;10,527722;;10,527722;10,527722;0;;0;0;0
2453;10,527722;;10,527722;10,527722;0;;0;0,000288;0,000288
2454;10,527722;;10,527722;10,527722;0;;0,000288;0,000431;0,000143
2455;10,527722;;10,527722;10,52801;0,000288;;0,000431;-0,000719;-0,00115
2456;10,52801;;10,52801;10,528729;0,000719;;-0,000719;0;0,000719
2457;10,528729;;10,528729;10,528729;0;;0;0;0
2458;10,528729;;10,528729;10,528729;0;;0;0;0
2459;10,528729;;10,528729;10,528729;0;;0;0;0
2460;10,528729;;10,528729;10,528729;0;;0;0;0
2461;10,528729;;10,528729;10,528729;0;;0;0,000144;0,000144
2462;10,528729;;10,528729;10,528729;0;;0,000144;0,001243;0,001099
2463;10,528729;;10,528729;10,528873;0,000144;;0,001243;-0,001307;-0,00255
2464;10,528873;;10,528873;10,53026;0,001387;;-0,001307;-4,7E-05;0,00126
2465;10,53026;;10,53026;10,53034;8E-05;;-4,7E-05;-3E-06;4,4E-05
2466;10,53034;;10,53034;10,530373;3,3E-05;;-3E-06;0,000618;0,000621
2467;10,530373;;10,530373;10,530403;3E-05;;0,000618;-0,000648;-0,001266
2468;10,530403;;10,530403;10,531051;0,000648;;-0,000648;0;0,000648
2469;10,531051;;10,531051;10,531051;0;;0;0;0
2470;10,531051;;10,531051;10,531051;0;;0;0;0
2471;10,531051;;10,531051;10,531051;0;;0;0;0
2472;10,531051;;10,531051;10,531051;0;;0;0;0
2473;10,531051;;10,531051;10,531051;0;;0;8,5E-05;8,5E-05
2474;10,531051;;10,531051;10,531051;0;;8,5E-05;0,000571;0,000486
2475;10,531051;;10,531051;10,531136;8,5E-05;;0,000571;-0,000656;-0,001227
2476;10,531136;;10,531136;10,531792;0,000656;;-0,000656;0;0,000656
2477;10,531792;;10,531792;10,531792;0;;0;7,2E-05;7,2E-05
2478;10,531792;;10,531792;10,531792;0;;7,2E-05;0,000577;0,000505
2479;10,531792;;10,531792;10,531864;7,2E-05;;0,000577;-0,000607;-0,001184
2480;10,531864;;10,531864;10,532513;0,000649;;-0,000607;0,000606;0,001213
2481;10,532513;;10,532513;10,532555;4,2E-05;;0,000606;-0,000648;-0,001254
2482;10,532555;;10,532555;10,533203;0,000648;;-0,000648;0;0,000648
2483;10,533203;;10,533203;10,533203;0;;0;6,4E-05;6,4E-05
2484;10,533203;;10,533203;10,533203;0;;6,4E-05;0,000618;0,000554
2485;10,533203;;10,533203;10,533267;6,4E-05;;0,000618;-0,000682;-0,0013
2486;10,533267;;10,533267;10,533949;0,000682;;-0,000682;0;0,000682
2487;10,533949;;10,533949;10,533949;0;;0;0;0
2488;10,533949;;10,533949;10,533949;0;;0;0;0
2489;10,533949;;10,533949;10,533949;0;;0;0;0
2490;10,533949;;10,533949;10,533949;0;;0;0;0
2491;10,533949;;10,533949;10,533949;0;;0;0;0
2492;10,533949;;10,533949;10,533949;0;;0;0,000104;0,000104
2493;10,533949;;10,533949;10,533949;0;;0,000104;0,000648;0,000544
2494;10,533949;;10,533949;10,534053;0,000104;;0,000648;-0,000752;-0,0014
2495;10,534053;;10,534053;10,534805;0,000752;;-0,000752;0;0,000752
2496;10,534805;;10,534805;10,534805;0;;0;0;0
2497;10,534805;;10,534805;10,534805;0;;0;0;0
2498;10,534805;;10,534805;10,534805;0;;0;0;0
2499;10,534805;;10,534805;10,534805;0;;0;0;0
2500;10,534805;;10,534805;10,534805;0;;0;0,000418;0,000418
2501;10,534805;;10,534805;10,534805;0;;0,000418;0,000373;-4,5E-05
2502;10,534805;;10,534805;10,535223;0,000418;;0,000373;-0,000791;-0,001164
2503;10,535223;;10,535223;10,536014;0,000791;;-0,000791;0;0,000791
2504;10,536014;;10,536014;10,536014;0;;0;0;0
2505;10,536014;;10,536014;10,536014;0;;0;0;0
2506;10,536014;;10,536014;10,536014;0;;0;0;0
2507;10,536014;;10,536014;10,536014;0;;0;0,000302;0,000302
2508;10,536014;;10,536014;10,536014;0;;0,000302;0,005896;0,005594
2509;10,536014;;10,536014;10,536316;0,000302;;0,005896;0,042813;0,036917
2510;10,536316;;10,536316;10,542514;0,006198;;0,042813;-0,037173;-0,079986
2511;10,542514;;10,542514;10,591525;0,049011;;-0,037173;-0,010486;0,026687
2512;10,591525;;10,591525;10,603363;0,011838;;-0,010486;-0,001275;0,009211
2513;10,603363;;10,603363;10,604715;0,001352;;-0,001275;0,010092;0,011367
2514;10,604715;;10,604715;10,604792;7,7E-05;;0,010092;-0,009442;-0,019534
2515;10,604792;;10,604792;10,614961;0,010169;;-0,009442;-0,00066;0,008782
2516;10,614961;;10,614961;10,615688;0,000727;;-0,00066;0,000209;0,000869
2517;10,615688;;10,615688;10,615755;6,7E-05;;0,000209;-7,8E-05;-0,000287
2518;10,615755;;10,615755;10,616031;0,000276;;-7,8E-05;2E-06;8E-05
2519;10,616031;;10,616031;10,616229;0,000198;;2E-06;0,013956;0,013954
2520;10,616229;;10,616229;10,616429;0,0002;;0,013956;-0,014084;-0,02804
2521;10,616429;;10,616429;10,630585;0,014156;;-0,014084;-1,2E-05;0,014072
2522;10,630585;;10,630585;10,630657;7,2E-05;;-1,2E-05;-6E-05;-4,8E-05
2523;10,630657;;10,630657;10,630717;6E-05;;-6E-05;2,6E-05;8,6E-05
2524;10,630717;;10,630717;10,630717;0;;2,6E-05;0,000563;0,000537
2525;10,630717;;10,630717;10,630743;2,6E-05;;0,000563;0,000205;-0,000358
2526;10,630743;;10,630743;10,631332;0,000589;;0,000205;0,002263;0,002058
2527;10,631332;;10,631332;10,632126;0,000794;;0,002263;0,002283;2E-05
2528;10,632126;;10,632126;10,635183;0,003057;;0,002283;0,001136;-0,001147
2529;10,635183;;10,635183;10,640523;0,00534;;0,001136;-0,006356;-0,007492
2530;10,640523;;10,640523;10,646999;0,006476;;-0,006356;0,000519;0,006875
2531;10,646999;;10,646999;10,647119;0,00012;;0,000519;-0,000639;-0,001158
2532;10,647119;;10,647119;10,647758;0,000639;;-0,000639;3,2E-05;0,000671
2533;10,647758;;10,647758;10,647758;0;;3,2E-05;0,000328;0,000296
2534;10,647758;;10,647758;10,64779;3,2E-05;;0,000328;-0,000173;-0,000501
2535;10,64779;;10,64779;10,64815;0,00036;;-0,000173;2E-06;0,000175
2536;10,64815;;10,64815;10,648337;0,000187;;2E-06;0,027903;0,027901
2537;10,648337;;10,648337;10,648526;0,000189;;0,027903;-0,027742;-0,055645
2538;10,648526;;10,648526;10,676618;0,028092;;-0,027742;0,025641;0,053383
2539;10,676618;;10,676618;10,676968;0,00035;;0,025641;-0,02501;-0,050651
2540;10,676968;;10,676968;10,702959;0,025991;;-0,02501;-0,00092;0,02409
2541;10,702959;;10,702959;10,70394;0,000981;;-0,00092;0,000598;0,001518
2542;10,70394;;10,70394;10,704001;6,1E-05;;0,000598;-0,000659;-0,001257
2543;10,704001;;10,704001;10,70466;0,000659;;-0,000659;0;0,000659
2544;10,70466;;10,70466;10,70466;0;;0;0;0
2545;10,70466;;10,70466;10,70466;0;;0;3,8E-05;3,8E-05
2546;10,70466;;10,70466;10,70466;0;;3,8E-05;0,001258;0,00122
2547;10,70466;;10,70466;10,704698;3,8E-05;;0,001258;-0,001274;-0,002532
2548;10,704698;;10,704698;10,705994;0,001296;;-0,001274;0,000509;0,001783
2549;10,705994;;10,705994;10,706016;2,2E-05;;0,000509;-0,000306;-0,000815
2550;10,706016;;10,706016;10,706547;0,000531;;-0,000306;0,020503;0,020809
2551;10,706547;;10,706547;10,706772;0,000225;;0,020503;-0,014935;-0,035438
2552;10,706772;;10,706772;10,7275;0,020728;;-0,014935;0,002874;0,017809
2553;10,7275;;10,7275;10,733293;0,005793;;0,002874;-0,008667;-0,011541
2554;10,733293;;10,733293;10,74196;0,008667;;-0,008667;5,7E-05;0,008724
2555;10,74196;;10,74196;10,74196;0;;5,7E-05;1,4E-05;-4,3E-05
2556;10,74196;;10,74196;10,742017;5,7E-05;;1,4E-05;-5,2E-05;-6,6E-05
2557;10,742017;;10,742017;10,742088;7,1E-05;;-5,2E-05;0,004493;0,004545
2558;10,742088;;10,742088;10,742107;1,9E-05;;0,004493;-0,004127;-0,00862
2559;10,742107;;10,742107;10,746619;0,004512;;-0,004127;0,002756;0,006883
2560;10,746619;;10,746619;10,747004;0,000385;;0,002756;0,014478;0,011722
2561;10,747004;;10,747004;10,750145;0,003141;;0,014478;0,009532;-0,004946
2562;10,750145;;10,750145;10,767764;0,017619;;0,009532;-0,0211;-0,030632
2563;10,767764;;10,767764;10,794915;0,027151;;-0,0211;0,00813;0,02923
2564;10,794915;;10,794915;10,800966;0,006051;;0,00813;-0,014181;-0,022311
2565;10,800966;;10,800966;10,815147;0,014181;;-0,014181;0;0,014181
2566;10,815147;;10,815147;10,815147;0;;0;7,2E-05;7,2E-05
2567;10,815147;;10,815147;10,815147;0;;7,2E-05;9,2E-05;2E-05
2568;10,815147;;10,815147;10,815219;7,2E-05;;9,2E-05;0,00131;0,001218
2569;10,815219;;10,815219;10,815383;0,000164;;0,00131;-0,001414;-0,002724
2570;10,815383;;10,815383;10,816857;0,001474;;-0,001414;0,01192;0,013334
2571;10,816857;;10,816857;10,816917;6E-05;;0,01192;-0,011923;-0,023843
2572;10,816917;;10,816917;10,828897;0,01198;;-0,011923;0,006788;0,018711
2573;10,828897;;10,828897;10,828954;5,7E-05;;0,006788;-0,006845;-0,013633
2574;10,828954;;10,828954;10,835799;0,006845;;-0,006845;0,000463;0,007308
2575;10,835799;;10,835799;10,835799;0;;0,000463;0,000729;0,000266
2576;10,835799;;10,835799;10,836262;0,000463;;0,000729;-0,001192;-0,001921
2577;10,836262;;10,836262;10,837454;0,001192;;-0,001192;0,014317;0,015509
2578;10,837454;;10,837454;10,837454;0;;0,014317;-0,014317;-0,028634
2579;10,837454;;10,837454;10,851771;0,014317;;-0,014317;0,000909;0,015226
2580;10,851771;;10,851771;10,851771;0;;0,000909;-0,000143;-0,001052
2581;10,851771;;10,851771;10,85268;0,000909;;-0,000143;-0,000766;-0,000623
2582;10,85268;;10,85268;10,853446;0,000766;;-0,000766;0;0,000766
2583;10,853446;;10,853446;10,853446;0;;0;7,9E-05;7,9E-05
2584;10,853446;;10,853446;10,853446;0;;7,9E-05;0,000129;5E-05
2585;10,853446;;10,853446;10,853525;7,9E-05;;0,000129;0,000252;0,000123
2586;10,853525;;10,853525;10,853733;0,000208;;0,000252;-0,00044;-0,000692
2587;10,853733;;10,853733;10,854193;0,00046;;-0,00044;0,007197;0,007637
2588;10,854193;;10,854193;10,854213;2E-05;;0,007197;0,030612;0,023415
2589;10,854213;;10,854213;10,86143;0,007217;;0,030612;-0,037145;-0,067757
2590;10,86143;;10,86143;10,899259;0,037829;;-0,037145;-0,000684;0,036461
2591;10,899259;;10,899259;10,899943;0,000684;;-0,000684;6,7E-05;0,000751
2592;10,899943;;10,899943;10,899943;0;;6,7E-05;0,025875;0,025808
2593;10,899943;;10,899943;10,90001;6,7E-05;;0,025875;-0,024295;-0,05017
2594;10,90001;;10,90001;10,925952;0,025942;;-0,024295;0,000683;0,024978
2595;10,925952;;10,925952;10,927599;0,001647;;0,000683;-0,000642;-0,001325
2596;10,927599;;10,927599;10,929929;0,00233;;-0,000642;0,011262;0,011904
2597;10,929929;;10,929929;10,931617;0,001688;;0,011262;-0,01275;-0,024012
2598;10,931617;;10,931617;10,944567;0,01295;;-0,01275;0,004357;0,017107
2599;10,944567;;10,944567;10,944767;0,0002;;0,004357;0,068174;0,063817
2600;10,944767;;10,944767;10,949324;0,004557;;0,068174;-0,072677;-0,140851
2601;10,949324;;10,949324;11,022055;0,072731;;-0,072677;-5,4E-05;0,072623
2602;11,022055;;11,022055;11,022109;5,4E-05;;-5,4E-05;0,019744;0,019798
2603;11,022109;;11,022109;11,022109;0;;0,019744;-0,019744;-0,039488
2604;11,022109;;11,022109;11,041853;0,019744;;-0,019744;0,001574;0,021318
2605;11,041853;;11,041853;11,041853;0;;0,001574;-0,001262;-0,002836
2606;11,041853;;11,041853;11,043427;0,001574;;-0,001262;0,009557;0,010819
2607;11,043427;;11,043427;11,043739;0,000312;;0,009557;0,006524;-0,003033
2608;11,043739;;11,043739;11,053608;0,009869;;0,006524;-0,016322;-0,022846
2609;11,053608;;11,053608;11,070001;0,016393;;-0,016322;0,02291;0,039232
2610;11,070001;;11,070001;11,070072;7,1E-05;;0,02291;-0,022642;-0,045552
2611;11,070072;;11,070072;11,093053;0,022981;;-0,022642;0,002832;0,025474
2612;11,093053;;11,093053;11,093392;0,000339;;0,002832;0,115856;0,113024
2613;11,093392;;11,093392;11,096563;0,003171;;0,115856;-0,11832;-0,234176
2614;11,096563;;11,096563;11,21559;0,119027;;-0,11832;0,070054;0,188374
